Date,Customer_ID,Region,Category,Product,Quantity,Unit_Price,Discount,Revenue,Cost,Profit
2025-10-16 02:28:55.446205172,CUST1088,West,Household,Laundry Detergent,7,142.93,0.0,1000.49,740.95,259.54
2025-10-16 09:46:05.304420352,CUST1069,West,Household,Dishwash,10,302.46,0.0,3024.62,2142.32,882.3
2025-10-16 17:03:15.162635528,CUST1133,East,Beverages,Tea,2,87.24,0.0,174.47,108.9,65.57
2025-10-17 00:20:25.020850708,CUST1167,East,Grocery,Wheat Flour,7,440.83,0.0,3085.8,2357.39,728.41
2025-10-17 07:37:34.879065888,CUST1137,North,Grocery,Wheat Flour,9,396.62,0.1,3212.65,2590.92,621.73
2025-10-17 14:54:44.737281068,CUST1014,West,Snacks,Namkeen,5,111.71,0.0,558.53,408.97,149.56
2025-10-17 22:11:54.595496248,CUST1135,South,Grocery,Sugar,2,52.37,0.05,99.5,78.16,21.34
2025-10-18 05:29:04.453711428,CUST1018,East,Snacks,Namkeen,9,71.48,0.0,643.35,438.19,205.16
2025-10-18 12:46:14.311926604,CUST1115,East,Snacks,Chips,5,22.25,0.0,111.26,72.05,39.21
2025-10-18 20:03:24.170141784,CUST1151,West,Grocery,Sugar,16,440.67,0.0,7050.7,5857.16,1193.54
2025-10-19 03:20:34.028356964,CUST1117,South,Personal Care,Shampoo,17,88.4,0.0,1502.82,954.78,548.04
2025-10-19 10:37:43.886572144,CUST1036,South,Grocery,Pulses,3,140.25,0.0,420.74,341.67,79.07
2025-10-19 17:54:53.744787324,CUST1158,North,Snacks,Cookies,4,76.89,0.05,292.18,241.09,51.09
2025-10-20 01:12:03.603002504,CUST1088,South,Grocery,Wheat Flour,2,368.85,0.05,700.81,584.66,116.15
2025-10-20 08:29:13.461217680,CUST1067,North,Household,Laundry Detergent,21,278.86,0.05,5563.19,3574.73,1988.46
2025-10-20 15:46:23.319432860,CUST1070,North,Snacks,Chips,3,78.91,0.05,224.89,175.89,49.01
2025-10-20 23:03:33.177648040,CUST1164,Central,Beverages,Soft Drink,3,154.97,0.0,464.92,370.39,94.53
2025-10-21 06:20:43.035863220,CUST1172,East,Beverages,Mineral Water,2,41.17,0.1,74.11,48.94,25.17
2025-10-21 13:37:52.894078400,CUST1151,Central,Beverages,Tea,4,89.08,0.05,338.5,247.87,90.63
2025-10-21 20:55:02.752293580,CUST1136,North,Snacks,Chips,3,130.76,0.0,392.28,322.97,69.32
2025-10-22 04:12:12.610508756,CUST1175,South,Grocery,Pulses,1,292.92,0.0,292.92,213.26,79.66
2025-10-22 11:29:22.468723936,CUST1040,North,Grocery,Rice,10,109.28,0.0,1092.79,789.71,303.08
2025-10-22 18:46:32.326939116,CUST1074,West,Household,Dishwash,6,319.47,0.0,1916.81,1606.77,310.05
2025-10-23 02:03:42.185154296,CUST1065,Central,Grocery,Rice,5,400.76,0.05,1903.62,1452.7,450.91
2025-10-23 09:20:52.043369476,CUST1065,North,Snacks,Biscuits,1,147.62,0.0,147.62,116.76,30.87
2025-10-23 16:38:01.901584656,CUST1071,North,Grocery,Wheat Flour,9,273.63,0.0,2462.66,2006.18,456.48
2025-10-23 23:55:11.759799832,CUST1122,Central,Personal Care,Toothpaste,9,241.74,0.0,2175.7,1773.93,401.77
2025-10-24 07:12:21.618015012,CUST1158,East,Household,Floor Cleaner,2,336.31,0.0,672.62,463.15,209.47
2025-10-24 14:29:31.476230192,CUST1079,Central,Beverages,Juice,5,136.55,0.0,682.74,526.07,156.67
2025-10-24 21:46:41.334445372,CUST1064,East,Beverages,Mineral Water,1,163.57,0.05,155.39,98.67,56.72
2025-10-25 05:03:51.192660552,CUST1019,Central,Grocery,Wheat Flour,4,92.72,0.0,370.88,286.47,84.41
2025-10-25 12:21:01.050875732,CUST1119,East,Snacks,Cookies,6,28.72,0.0,172.31,108.8,63.52
2025-10-25 19:38:10.909090908,CUST1127,North,Household,Dishwash,7,282.45,0.0,1977.14,1501.21,475.93
2025-10-26 02:55:20.767306088,CUST1080,North,Snacks,Chips,1,129.32,0.0,129.32,88.28,41.04
2025-10-26 10:12:30.625521268,CUST1028,West,Personal Care,Detergent Bar,6,164.73,0.0,988.4,777.14,211.26
2025-10-26 17:29:40.483736448,CUST1127,South,Household,Dishwash,16,158.04,0.05,2402.14,1571.9,830.23
2025-10-27 00:46:50.341951628,CUST1175,West,Snacks,Biscuits,1,25.66,0.15,21.81,16.67,5.15
2025-10-27 08:04:00.200166804,CUST1024,Central,Grocery,Cooking Oil,9,81.46,0.15,623.18,445.93,177.25
2025-10-27 15:21:10.058381984,CUST1175,West,Grocery,Rice,17,392.1,0.0,6665.66,4599.48,2066.19
2025-10-27 22:38:19.916597164,CUST1111,West,Beverages,Coffee,1,45.05,0.0,45.05,33.65,11.4
2025-10-28 05:55:29.774812344,CUST1093,East,Grocery,Wheat Flour,13,272.69,0.05,3367.72,2733.41,634.31
2025-10-28 13:12:39.633027524,CUST1029,South,Personal Care,Toothpaste,4,181.1,0.05,688.19,529.66,158.53
2025-10-28 20:29:49.491242704,CUST1158,South,Personal Care,Detergent Bar,1,136.65,0.0,136.65,85.48,51.16
2025-10-29 03:46:59.349457880,CUST1153,Central,Grocery,Rice,1,172.61,0.1,155.34,106.54,48.81
2025-10-29 11:04:09.207673060,CUST1170,East,Household,Tissue,2,190.47,0.0,380.93,242.89,138.04
2025-10-29 18:21:19.065888240,CUST1061,East,Household,Dishwash,11,311.72,0.05,3257.52,2657.91,599.61
2025-10-30 01:38:28.924103420,CUST1077,West,Household,Tissue,5,245.98,0.0,1229.91,847.34,382.56
2025-10-30 08:55:38.782318600,CUST1026,Central,Snacks,Cookies,4,135.6,0.05,515.28,353.06,162.22
2025-10-30 16:12:48.640533780,CUST1125,East,Personal Care,Face Wash,11,210.54,0.0,2315.98,1783.89,532.09
2025-10-30 23:29:58.498748956,CUST1143,North,Grocery,Sugar,13,141.97,0.05,1753.33,1110.02,643.3
2025-10-31 06:47:08.356964136,CUST1003,East,Snacks,Namkeen,1,32.45,0.0,32.45,26.13,6.32
2025-10-31 14:04:18.215179316,CUST1112,West,Grocery,Sugar,5,333.9,0.0,1669.52,1046.65,622.86
2025-10-31 21:21:28.073394496,CUST1094,North,Snacks,Namkeen,1,98.47,0.1,88.63,60.21,28.41
2025-11-01 04:38:37.931609676,CUST1036,South,Personal Care,Soap,1,202.06,0.1,181.86,150.38,31.47
2025-11-01 11:55:47.789824856,CUST1025,Central,Grocery,Rice,23,157.63,0.0,3625.5,2386.55,1238.95
2025-11-01 19:12:57.648040032,CUST1173,South,Grocery,Pulses,3,205.65,0.0,616.96,404.99,211.96
2025-11-02 02:30:07.506255212,CUST1029,South,Beverages,Tea,1,160.79,0.0,160.79,130.19,30.6
2025-11-02 09:47:17.364470392,CUST1110,Central,Snacks,Cookies,5,132.23,0.0,661.15,538.37,122.78
2025-11-02 17:04:27.222685572,CUST1009,South,Grocery,Pulses,3,293.3,0.15,747.93,555.84,192.09
2025-11-03 00:21:37.080900752,CUST1043,South,Grocery,Pulses,1,423.72,0.05,402.54,262.05,140.49
2025-11-03 07:38:46.939115932,CUST1143,South,Beverages,Soft Drink,1,127.59,0.0,127.59,99.99,27.61
2025-11-03 14:55:56.797331108,CUST1066,East,Household,Garbage Bags,3,293.44,0.1,792.28,590.51,201.76
2025-11-03 22:13:06.655546288,CUST1094,West,Beverages,Coffee,15,25.87,0.0,388.1,287.18,100.92
2025-11-04 05:30:16.513761468,CUST1104,North,Beverages,Tea,7,33.43,0.1,210.63,140.48,70.15
2025-11-04 12:47:26.371976648,CUST1003,Central,Grocery,Sugar,7,153.42,0.1,966.52,723.97,242.55
2025-11-04 20:04:36.230191828,CUST1151,West,Household,Laundry Detergent,1,93.52,0.0,93.52,70.9,22.62
2025-11-05 03:21:46.088407008,CUST1171,East,Grocery,Rice,5,160.02,0.15,680.07,544.9,135.17
2025-11-05 10:38:55.946622184,CUST1123,East,Personal Care,Toothpaste,7,237.74,0.05,1580.99,1291.93,289.06
2025-11-05 17:56:05.804837364,CUST1023,North,Snacks,Cookies,1,122.99,0.0,122.99,80.23,42.76
2025-11-06 01:13:15.663052544,CUST1118,Central,Grocery,Cooking Oil,9,120.24,0.0,1082.13,712.23,369.89
2025-11-06 08:30:25.521267724,CUST1072,North,Beverages,Juice,1,96.06,0.15,81.65,64.75,16.9
2025-11-06 15:47:35.379482904,CUST1102,East,Household,Garbage Bags,6,88.0,0.0,527.99,366.74,161.25
2025-11-06 23:04:45.237698084,CUST1155,East,Grocery,Rice,3,253.24,0.0,759.71,568.78,190.93
2025-11-07 06:21:55.095913260,CUST1072,South,Household,Dishwash,2,237.38,0.0,474.75,325.27,149.48
2025-11-07 13:39:04.954128440,CUST1178,North,Household,Tissue,4,264.53,0.0,1058.12,755.05,303.07
2025-11-07 20:56:14.812343620,CUST1121,South,Household,Tissue,4,309.16,0.05,1174.81,876.85,297.96
2025-11-08 04:13:24.670558800,CUST1047,Central,Personal Care,Detergent Bar,7,137.71,0.0,963.94,705.04,258.89
2025-11-08 11:30:34.528773980,CUST1064,West,Grocery,Pulses,5,215.71,0.1,970.7,698.38,272.32
2025-11-08 18:47:44.386989156,CUST1105,East,Beverages,Juice,7,69.22,0.05,460.32,312.27,148.05
2025-11-09 02:04:54.245204336,CUST1079,North,Snacks,Chocolate,16,24.07,0.0,385.15,249.01,136.14
2025-11-09 09:22:04.103419516,CUST1177,North,Household,Tissue,15,220.33,0.15,2809.19,2287.65,521.54
2025-11-09 16:39:13.961634696,CUST1054,East,Grocery,Pulses,3,330.53,0.0,991.6,726.38,265.23
2025-11-09 23:56:23.819849876,CUST1014,East,Household,Dishwash,10,283.53,0.0,2835.26,2277.04,558.23
2025-11-10 07:13:33.678065056,CUST1022,East,Household,Dishwash,6,334.3,0.0,2005.77,1248.03,757.74
2025-11-10 14:30:43.536280232,CUST1048,West,Household,Floor Cleaner,7,60.85,0.0,425.92,335.62,90.3
2025-11-10 21:47:53.394495412,CUST1166,North,Household,Floor Cleaner,7,83.77,0.05,557.05,377.27,179.78
2025-11-11 05:05:03.252710592,CUST1133,West,Beverages,Tea,15,137.59,0.15,1754.21,1229.27,524.94
2025-11-11 12:22:13.110925772,CUST1039,East,Snacks,Biscuits,7,149.85,0.05,996.5,678.03,318.48
2025-11-11 19:39:22.969140952,CUST1159,West,Household,Dishwash,5,119.93,0.05,569.66,364.17,205.49
2025-11-12 02:56:32.827356132,CUST1147,South,Snacks,Cookies,11,101.3,0.1,1002.89,830.18,172.71
2025-11-12 10:13:42.685571308,CUST1099,Central,Snacks,Cookies,4,110.35,0.0,441.38,290.15,151.23
2025-11-12 17:30:52.543786488,CUST1045,Central,Grocery,Wheat Flour,3,163.58,0.0,490.75,402.41,88.34
2025-11-13 00:48:02.402001668,CUST1055,South,Grocery,Pulses,1,75.99,0.05,72.19,55.63,16.55
2025-11-13 08:05:12.260216848,CUST1069,North,Personal Care,Soap,1,259.66,0.05,246.67,154.41,92.26
2025-11-13 15:22:22.118432028,CUST1121,North,Household,Garbage Bags,5,336.4,0.05,1597.9,1180.25,417.65
2025-11-13 22:39:31.976647208,CUST1058,North,Household,Laundry Detergent,1,211.29,0.05,200.73,148.45,52.28
2025-11-14 05:56:41.834862384,CUST1057,Central,Beverages,Mineral Water,3,34.07,0.1,91.98,71.72,20.26
2025-11-14 13:13:51.693077564,CUST1177,East,Personal Care,Face Wash,10,265.01,0.0,2650.1,1682.19,967.91
2025-11-14 20:31:01.551292744,CUST1037,North,Beverages,Soft Drink,19,86.52,0.15,1397.36,913.43,483.93
2025-11-15 03:48:11.409507924,CUST1137,North,Grocery,Rice,4,135.0,0.0,539.99,360.53,179.46
2025-11-15 11:05:21.267723104,CUST1138,South,Snacks,Chips,3,106.46,0.0,319.38,267.01,52.37
2025-11-15 18:22:31.125938284,CUST1034,North,Household,Tissue,1,93.7,0.05,89.02,59.26,29.76
2025-11-16 01:39:40.984153460,CUST1125,North,Grocery,Cooking Oil,3,434.53,0.05,1238.42,951.52,286.9
2025-11-16 08:56:50.842368640,CUST1031,East,Grocery,Cooking Oil,11,382.76,0.0,4210.39,2790.73,1419.66
2025-11-16 16:14:00.700583820,CUST1023,East,Personal Care,Toothpaste,4,121.61,0.05,462.11,358.91,103.2
2025-11-16 23:31:10.558799000,CUST1162,South,Snacks,Chocolate,3,124.28,0.05,354.19,277.85,76.35
2025-11-17 06:48:20.417014180,CUST1057,North,Household,Laundry Detergent,2,268.17,0.0,536.35,343.49,192.86
2025-11-17 14:05:30.275229360,CUST1004,North,Grocery,Rice,7,261.82,0.0,1832.76,1211.53,621.23
2025-11-17 21:22:40.133444536,CUST1042,East,Snacks,Namkeen,11,93.63,0.05,978.44,702.94,275.51
2025-11-18 04:39:49.991659716,CUST1093,North,Snacks,Namkeen,2,86.29,0.05,163.94,132.53,31.41
2025-11-18 11:56:59.849874896,CUST1049,West,Beverages,Mineral Water,1,33.58,0.05,31.9,21.85,10.05
2025-11-18 19:14:09.708090076,CUST1101,Central,Snacks,Chips,8,24.62,0.0,196.97,133.28,63.7
2025-11-19 02:31:19.566305256,CUST1002,North,Beverages,Coffee,4,126.07,0.05,479.08,353.65,125.43
2025-11-19 09:48:29.424520436,CUST1141,West,Snacks,Chips,10,30.9,0.0,308.95,221.86,87.09
2025-11-19 17:05:39.282735612,CUST1074,North,Household,Floor Cleaner,6,316.7,0.0,1900.18,1251.95,648.24
2025-11-20 00:22:49.140950792,CUST1164,Central,Snacks,Biscuits,1,104.38,0.1,93.94,60.75,33.18
2025-11-20 07:39:58.999165972,CUST1066,East,Personal Care,Face Wash,13,267.93,0.1,3134.82,2095.4,1039.42
2025-11-20 14:57:08.857381152,CUST1110,North,Personal Care,Toothpaste,13,89.03,0.0,1157.36,824.78,332.58
2025-11-20 22:14:18.715596332,CUST1103,Central,Beverages,Coffee,3,86.06,0.0,258.18,203.16,55.02
2025-11-21 05:31:28.573811508,CUST1097,East,Personal Care,Shampoo,8,52.38,0.0,419.05,308.29,110.77
2025-11-21 12:48:38.432026688,CUST1075,Central,Grocery,Sugar,11,171.98,0.0,1891.73,1392.25,499.48
2025-11-21 20:05:48.290241868,CUST1078,East,Household,Dishwash,4,258.4,0.0,1033.61,781.07,252.53
2025-11-22 03:22:58.148457048,CUST1007,North,Personal Care,Detergent Bar,1,285.31,0.05,271.04,209.11,61.94
2025-11-22 10:40:08.006672228,CUST1118,West,Grocery,Rice,13,309.13,0.05,3817.75,3035.86,781.89
2025-11-22 17:57:17.864887408,CUST1064,West,Grocery,Cooking Oil,2,346.51,0.1,623.71,422.01,201.7
2025-11-23 01:14:27.723102584,CUST1117,Central,Beverages,Soft Drink,12,34.24,0.0,410.93,342.4,68.52
2025-11-23 08:31:37.581317764,CUST1107,West,Household,Laundry Detergent,11,65.8,0.1,651.44,435.31,216.13
2025-11-23 15:48:47.439532944,CUST1153,Central,Snacks,Biscuits,8,71.95,0.0,575.62,422.08,153.55
2025-11-23 23:05:57.297748124,CUST1179,East,Personal Care,Face Wash,1,155.81,0.1,140.23,91.42,48.81
2025-11-24 06:23:07.155963304,CUST1065,West,Grocery,Cooking Oil,3,437.15,0.05,1245.88,853.41,392.47
2025-11-24 13:40:17.014178484,CUST1006,East,Household,Dishwash,11,67.47,0.0,742.18,477.35,264.83
2025-11-24 20:57:26.872393660,CUST1144,Central,Snacks,Cookies,3,39.23,0.0,117.7,83.93,33.77
2025-11-25 04:14:36.730608840,CUST1123,South,Personal Care,Shampoo,3,147.54,0.0,442.62,321.46,121.17
2025-11-25 11:31:46.588824020,CUST1016,South,Household,Floor Cleaner,1,86.11,0.0,86.11,65.91,20.2
2025-11-25 18:48:56.447039200,CUST1080,East,Grocery,Pulses,2,250.22,0.05,475.42,369.98,105.44
2025-11-26 02:06:06.305254380,CUST1068,South,Snacks,Chocolate,8,69.62,0.0,556.96,367.4,189.56
2025-11-26 09:23:16.163469560,CUST1172,South,Beverages,Soft Drink,1,36.2,0.1,32.58,26.84,5.74
2025-11-26 16:40:26.021684736,CUST1057,North,Beverages,Mineral Water,17,71.7,0.0,1218.83,886.14,332.69
2025-11-26 23:57:35.879899916,CUST1139,East,Grocery,Wheat Flour,4,243.33,0.0,973.33,788.73,184.61
2025-11-27 07:14:45.738115096,CUST1123,West,Snacks,Chips,7,122.09,0.0,854.65,634.59,220.06
2025-11-27 14:31:55.596330276,CUST1046,East,Beverages,Coffee,4,89.58,0.0,358.33,295.12,63.22
2025-11-27 21:49:05.454545456,CUST1165,Central,Grocery,Rice,10,116.24,0.0,1162.45,741.4,421.05
2025-11-28 05:06:15.312760636,CUST1178,West,Snacks,Chips,2,95.05,0.0,190.09,123.96,66.14
2025-11-28 12:23:25.170975812,CUST1040,Central,Household,Floor Cleaner,1,287.18,0.0,287.18,183.52,103.66
2025-11-28 19:40:35.029190992,CUST1152,South,Personal Care,Face Wash,12,142.46,0.05,1624.08,1256.02,368.06
2025-11-29 02:57:44.887406172,CUST1119,West,Grocery,Rice,6,361.79,0.1,1953.67,1638.37,315.3
2025-11-29 10:14:54.745621352,CUST1053,East,Grocery,Cooking Oil,9,406.81,0.0,3661.32,2588.95,1072.38
2025-11-29 17:32:04.603836532,CUST1018,West,Snacks,Chocolate,6,42.67,0.0,256.04,186.25,69.79
2025-11-30 00:49:14.462051712,CUST1042,East,Grocery,Pulses,5,116.8,0.05,554.8,425.97,128.83
2025-11-30 08:06:24.320266888,CUST1168,Central,Household,Laundry Detergent,3,57.66,0.05,164.32,131.92,32.4
2025-11-30 15:23:34.178482068,CUST1010,East,Grocery,Sugar,6,157.15,0.0,942.9,648.84,294.06
2025-11-30 22:40:44.036697248,CUST1107,Central,Personal Care,Face Wash,5,120.45,0.0,602.23,460.1,142.14
2025-12-01 05:57:53.894912428,CUST1017,North,Grocery,Rice,4,209.31,0.05,795.38,518.97,276.41
2025-12-01 13:15:03.753127608,CUST1146,North,Grocery,Wheat Flour,7,320.18,0.0,2241.25,1524.19,717.05
2025-12-01 20:32:13.611342784,CUST1173,West,Grocery,Sugar,16,224.89,0.05,3418.29,2557.17,861.12
2025-12-02 03:49:23.469557964,CUST1114,Central,Grocery,Rice,6,369.92,0.0,2219.49,1496.43,723.06
2025-12-02 11:06:33.327773144,CUST1144,North,Snacks,Cookies,7,147.44,0.05,980.49,772.57,207.92
2025-12-02 18:23:43.185988324,CUST1116,North,Household,Laundry Detergent,11,56.87,0.15,531.74,369.97,161.77
2025-12-03 01:40:53.044203504,CUST1180,West,Household,Laundry Detergent,4,158.29,0.05,601.51,501.92,99.58
2025-12-03 08:58:02.902418684,CUST1115,South,Beverages,Coffee,6,143.15,0.05,815.93,666.66,149.28
2025-12-03 16:15:12.760633860,CUST1077,East,Beverages,Tea,4,110.3,0.0,441.19,337.57,103.62
2025-12-03 23:32:22.618849040,CUST1059,East,Grocery,Sugar,2,69.75,0.0,139.5,114.43,25.07
2025-12-04 06:49:32.477064220,CUST1102,Central,Snacks,Chips,6,94.58,0.0,567.5,438.1,129.4
2025-12-04 14:06:42.335279400,CUST1121,East,Grocery,Sugar,6,280.06,0.0,1680.36,1196.72,483.64
2025-12-04 21:23:52.193494580,CUST1073,East,Household,Floor Cleaner,2,179.63,0.05,341.3,274.17,67.13
2025-12-05 04:41:02.051709760,CUST1022,Central,Beverages,Mineral Water,1,129.22,0.0,129.22,85.79,43.43
2025-12-05 11:58:11.909924936,CUST1105,North,Snacks,Cookies,4,86.86,0.1,312.7,260.21,52.5
2025-12-05 19:15:21.768140116,CUST1084,North,Grocery,Pulses,12,182.43,0.0,2189.2,1514.3,674.9
2025-12-06 02:32:31.626355296,CUST1112,West,Personal Care,Toothpaste,3,178.42,0.0,535.27,381.34,153.93
2025-12-06 09:49:41.484570476,CUST1131,West,Snacks,Namkeen,3,136.35,0.0,409.06,280.93,128.13
2025-12-06 17:06:51.342785656,CUST1074,Central,Grocery,Pulses,10,164.11,0.0,1641.11,1288.18,352.93
2025-12-07 00:24:01.201000836,CUST1015,Central,Beverages,Coffee,1,95.18,0.0,95.18,68.62,26.56
2025-12-07 07:41:11.059216012,CUST1134,South,Snacks,Biscuits,1,68.1,0.0,68.1,55.5,12.59
2025-12-07 14:58:20.917431192,CUST1152,South,Grocery,Rice,6,300.9,0.05,1715.15,1392.75,322.39
2025-12-07 22:15:30.775646372,CUST1066,East,Grocery,Cooking Oil,10,313.8,0.05,2981.06,2436.81,544.25
2025-12-08 05:32:40.633861552,CUST1015,Central,Household,Dishwash,3,251.89,0.1,680.09,561.14,118.95
2025-12-08 12:49:50.492076732,CUST1109,West,Snacks,Cookies,4,65.13,0.0,260.53,217.1,43.43
2025-12-08 20:07:00.350291912,CUST1173,Central,Snacks,Namkeen,4,112.09,0.05,425.95,285.98,139.97
2025-12-09 03:24:10.208507088,CUST1156,North,Grocery,Rice,7,185.69,0.0,1299.81,1079.58,220.23
2025-12-09 10:41:20.066722268,CUST1039,North,Household,Laundry Detergent,5,173.21,0.1,779.46,651.48,127.98
2025-12-09 17:58:29.924937448,CUST1143,West,Snacks,Chips,2,142.08,0.0,284.16,226.58,57.58
2025-12-10 01:15:39.783152628,CUST1058,North,Household,Tissue,8,203.96,0.0,1631.71,1331.35,300.36
2025-12-10 08:32:49.641367808,CUST1007,East,Snacks,Chocolate,6,127.68,0.05,727.79,484.76,243.03
2025-12-10 15:49:59.499582988,CUST1064,East,Beverages,Tea,5,90.46,0.0,452.32,299.05,153.27
2025-12-10 23:07:09.357798164,CUST1001,East,Personal Care,Soap,15,255.32,0.0,3829.78,2689.72,1140.06
2025-12-11 06:24:19.216013344,CUST1173,East,Grocery,Rice,7,245.51,0.0,1718.54,1245.38,473.16
2025-12-11 13:41:29.074228524,CUST1074,Central,Grocery,Wheat Flour,7,271.15,0.1,1708.24,1327.42,380.82
2025-12-11 20:58:38.932443704,CUST1091,South,Grocery,Pulses,9,278.77,0.0,2508.95,1639.67,869.28
2025-12-12 04:15:48.790658884,CUST1088,South,Grocery,Rice,6,227.88,0.15,1162.19,927.07,235.12
2025-12-12 11:32:58.648874064,CUST1163,Central,Grocery,Wheat Flour,6,386.57,0.0,2319.41,1846.75,472.66
2025-12-12 18:50:08.507089240,CUST1120,Central,Snacks,Chocolate,10,120.05,0.1,1080.43,837.81,242.63
2025-12-13 02:07:18.365304420,CUST1042,North,Snacks,Chips,7,59.6,0.05,396.31,271.71,124.6
2025-12-13 09:24:28.223519600,CUST1052,West,Household,Dishwash,1,201.22,0.0,201.22,165.78,35.44
2025-12-13 16:41:38.081734780,CUST1080,West,Snacks,Biscuits,13,88.84,0.05,1097.21,874.86,222.36
2025-12-13 23:58:47.939949960,CUST1174,South,Grocery,Pulses,8,340.98,0.0,2727.87,2094.54,633.33
2025-12-14 07:15:57.798165136,CUST1030,North,Beverages,Mineral Water,1,99.85,0.0,99.85,69.54,30.31
2025-12-14 14:33:07.656380316,CUST1103,East,Beverages,Soft Drink,18,90.79,0.0,1634.17,1334.61,299.56
2025-12-14 21:50:17.514595496,CUST1125,South,Household,Dishwash,3,108.51,0.0,325.53,254.84,70.68
2025-12-15 05:07:27.372810676,CUST1045,South,Grocery,Pulses,7,54.65,0.0,382.57,295.4,87.17
2025-12-15 12:24:37.231025856,CUST1057,North,Personal Care,Face Wash,10,38.61,0.0,386.05,273.77,112.28
2025-12-15 19:41:47.089241036,CUST1144,South,Grocery,Pulses,9,129.81,0.0,1168.25,813.24,355.01
2025-12-16 02:58:56.947456212,CUST1011,North,Household,Dishwash,4,329.74,0.05,1252.99,1034.36,218.63
2025-12-16 10:16:06.805671392,CUST1077,West,Grocery,Cooking Oil,2,233.26,0.1,419.87,279.59,140.28
2025-12-16 17:33:16.663886572,CUST1162,North,Beverages,Mineral Water,4,136.38,0.05,518.26,394.07,124.18
2025-12-17 00:50:26.522101752,CUST1136,East,Grocery,Pulses,8,154.05,0.05,1170.81,920.25,250.56
2025-12-17 08:07:36.380316932,CUST1152,Central,Beverages,Tea,4,177.47,0.0,709.87,502.86,207.01
2025-12-17 15:24:46.238532112,CUST1166,West,Household,Floor Cleaner,4,105.15,0.1,378.55,279.04,99.52
2025-12-17 22:41:56.096747288,CUST1014,South,Beverages,Tea,12,99.7,0.05,1136.6,793.44,343.15
2025-12-18 05:59:05.954962468,CUST1104,East,Household,Floor Cleaner,6,85.03,0.0,510.16,337.24,172.92
2025-12-18 13:16:15.813177648,CUST1106,East,Beverages,Tea,11,144.03,0.0,1584.33,1229.31,355.03
2025-12-18 20:33:25.671392828,CUST1061,South,Personal Care,Detergent Bar,3,117.94,0.05,336.13,218.82,117.32
2025-12-19 03:50:35.529608008,CUST1128,Central,Snacks,Biscuits,1,134.31,0.05,127.59,96.02,31.57
2025-12-19 11:07:45.387823188,CUST1013,Central,Grocery,Wheat Flour,2,47.21,0.05,89.7,65.34,24.37
2025-12-19 18:24:55.246038364,CUST1137,North,Grocery,Rice,2,325.97,0.0,651.95,545.38,106.57
2025-12-20 01:42:05.104253544,CUST1114,Central,Household,Tissue,2,199.56,0.1,359.21,231.29,127.92
2025-12-20 08:59:14.962468724,CUST1151,East,Grocery,Wheat Flour,6,87.9,0.05,501.04,413.46,87.58
2025-12-20 16:16:24.820683904,CUST1050,South,Grocery,Cooking Oil,5,118.22,0.0,591.12,416.3,174.82
2025-12-20 23:33:34.678899084,CUST1125,Central,Snacks,Biscuits,7,90.68,0.0,634.77,450.62,184.14
2025-12-21 06:50:44.537114264,CUST1180,North,Snacks,Cookies,3,147.71,0.05,420.98,286.41,134.56
2025-12-21 14:07:54.395329440,CUST1096,South,Snacks,Chips,5,145.34,0.0,726.71,578.5,148.21
2025-12-21 21:25:04.253544620,CUST1051,North,Grocery,Wheat Flour,6,215.25,0.0,1291.48,1082.4,209.08
2025-12-22 04:42:14.111759800,CUST1145,North,Grocery,Rice,10,163.57,0.0,1635.73,1113.07,522.66
2025-12-22 11:59:23.969974980,CUST1028,North,Grocery,Sugar,9,228.08,0.1,1847.44,1337.28,510.16
2025-12-22 19:16:33.828190160,CUST1002,North,Personal Care,Detergent Bar,4,291.78,0.0,1167.11,757.79,409.31
2025-12-23 02:33:43.686405340,CUST1135,South,Household,Garbage Bags,2,113.21,0.1,203.77,139.34,64.44
2025-12-23 09:50:53.544620516,CUST1086,West,Personal Care,Soap,5,95.9,0.05,455.51,295.54,159.96
2025-12-23 17:08:03.402835696,CUST1016,Central,Grocery,Sugar,1,221.75,0.0,221.75,137.55,84.2
2025-12-24 00:25:13.261050876,CUST1007,West,Grocery,Cooking Oil,5,237.71,0.0,1188.54,912.03,276.51
2025-12-24 07:42:23.119266056,CUST1016,Central,Personal Care,Toothpaste,6,100.29,0.05,571.64,466.57,105.07
2025-12-24 14:59:32.977481236,CUST1078,North,Grocery,Sugar,6,382.57,0.1,2065.88,1509.93,555.95
2025-12-24 22:16:42.835696416,CUST1021,South,Household,Dishwash,8,174.41,0.0,1395.26,993.95,401.3
2025-12-25 05:33:52.693911592,CUST1004,West,Beverages,Soft Drink,1,152.47,0.05,144.85,100.77,44.07
2025-12-25 12:51:02.552126772,CUST1144,West,Beverages,Coffee,4,167.68,0.05,637.2,405.64,231.55
2025-12-25 20:08:12.410341952,CUST1034,North,Snacks,Chips,10,28.99,0.05,275.4,172.52,102.88
2025-12-26 03:25:22.268557132,CUST1108,Central,Snacks,Cookies,5,70.98,0.0,354.88,277.49,77.39
2025-12-26 10:42:32.126772312,CUST1066,Central,Grocery,Cooking Oil,4,423.68,0.0,1694.71,1259.99,434.73
2025-12-26 17:59:41.984987488,CUST1081,Central,Snacks,Chips,8,46.14,0.0,369.13,309.93,59.2
2025-12-27 01:16:51.843202668,CUST1095,East,Beverages,Coffee,7,30.96,0.1,195.03,135.18,59.84
